Average electricity cost assumption: 0.05 USD/kWh,,,
Date,"Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th"
2012-07-03,43000.0,683741.2752310885,2405161.4
2012-07-04,43000.0,683741.2752310885,2405161.4
2012-07-05,43000.0,683741.2752310885,2405161.4
2012-07-06,43000.0,683741.2752310885,2405161.4
2012-07-07,43000.0,683741.2752310885,2405161.4
2012-07-08,43000.0,683741.2752310885,2405161.4
2012-07-09,43000.0,683741.2752310885,2405161.4
2012-07-10,43000.0,683741.2752310885,2405161.4
2012-07-11,43000.0,683741.2752310885,2405161.4
2012-07-12,43000.0,683741.2752310885,2405161.4
2012-07-13,43000.0,683741.2752310885,2405161.4
2012-07-14,43000.0,683741.2752310885,2405161.4
2012-07-15,43000.0,683741.2752310885,2405161.4
2012-07-16,43000.0,683741.2752310885,2405161.4
2012-07-17,43000.0,683741.2752310885,2405161.4
2012-07-18,43000.0,683741.2752310885,2405161.4
2012-07-19,43000.0,683741.2752310885,2405161.4
2012-07-20,43000.0,683741.2752310885,2405161.4
2012-07-21,43000.0,683741.2752310885,2405161.4
2012-07-22,43000.0,683741.2752310885,2405161.4
2012-07-23,43000.0,683741.2752310885,2405161.4
2012-07-24,43000.0,683741.2752310885,2405161.4
2012-07-25,43000.0,683741.2752310885,2405161.4
2012-07-26,43000.0,683741.2752310885,2405161.4
2012-07-27,43000.0,683741.2752310885,2405161.4
2012-07-28,43000.0,683741.2752310885,2405161.4
2012-07-29,43000.0,683741.2752310885,2405161.4
2012-07-30,43000.0,683741.2752310885,2405161.4
2012-07-31,43000.0,683741.2752310885,2405161.4
2012-08-01,43000.0,717560.2349661489,2405161.4
2012-08-02,43000.0,717560.2349661489,2405161.4
2012-08-03,43000.0,717560.2349661489,2405161.4
2012-08-04,43000.0,717560.2349661489,2405161.4
2012-08-05,43000.0,717560.2349661489,2405161.4
2012-08-06,43000.0,717560.2349661489,2405161.4
2012-08-07,43000.0,717560.2349661489,2405161.4
2012-08-08,43000.0,717560.2349661489,2405161.4
2012-08-09,43000.0,717560.2349661489,2405161.4
2012-08-10,43000.0,717560.2349661489,2405161.4
2012-08-11,43000.0,717560.2349661489,2405161.4
2012-08-12,43000.0,717560.2349661489,2405161.4
2012-08-13,43000.0,717560.2349661489,2405161.4
2012-08-14,43000.0,717560.2349661489,2405161.4
2012-08-15,43000.0,717560.2349661489,2405161.4
2012-08-16,43000.0,717560.2349661489,2405161.4
2012-08-17,43000.0,717560.2349661489,2405161.4
2012-08-18,43000.0,717560.2349661489,2405161.4
2012-08-19,43000.0,717560.2349661489,2405161.4
2012-08-20,43000.0,717560.2349661489,2405161.4
2012-08-21,43000.0,717560.2349661489,2405161.4
2012-08-22,43000.0,717560.2349661489,2405161.4
2012-08-23,43000.0,717560.2349661489,2405161.4
2012-08-24,43000.0,717560.2349661489,2405161.4
2012-08-25,43000.0,717560.2349661489,2405161.4
2012-08-26,43000.0,717560.2349661489,2405161.4
2012-08-27,43000.0,717560.2349661489,2405161.4
2012-08-28,43000.0,717560.2349661489,2405161.4
2012-08-29,43000.0,717560.2349661489,2405161.4
2012-08-30,43000.0,717560.2349661489,2405161.4
2012-08-31,43000.0,717560.2349661489,2405161.4
2012-09-01,43000.0,717560.2349661489,2405161.4
2012-09-02,43000.0,717560.2349661489,2405161.4
2012-09-03,43000.0,717560.2349661489,2405161.4
2012-09-04,43000.0,717560.2349661489,2405161.4
2012-09-05,43000.0,717560.2349661489,2405161.4
2012-09-06,43000.0,717560.2349661489,2405161.4
2012-09-07,43000.0,717560.2349661489,2405161.4
2012-09-08,43000.0,717560.2349661489,2405161.4
2012-09-09,43000.0,717560.2349661489,2405161.4
2012-09-10,43000.0,717560.2349661489,2405161.4
2012-09-11,43000.0,717560.2349661489,2405161.4
2012-09-12,43000.0,717560.2349661489,2405161.4
2012-09-13,43000.0,717560.2349661489,2405161.4
2012-09-14,43000.0,717560.2349661489,2405161.4
2012-09-15,43000.0,717560.2349661489,2405161.4
2012-09-16,43000.0,717560.2349661489,2405161.4
2012-09-17,43000.0,717560.2349661489,2405161.4
2012-09-18,43000.0,717560.2349661489,2405161.4
2012-09-19,43000.0,717560.2349661489,2405161.4
2012-09-20,43000.0,717560.2349661489,2405161.4
2012-09-21,43000.0,717560.2349661489,2405161.4
2012-09-22,43000.0,717560.2349661489,2405161.4
2012-09-23,43000.0,717560.2349661489,2405161.4
2012-09-24,43000.0,717560.2349661489,2405161.4
2012-09-25,43000.0,717560.2349661489,2405161.4
2012-09-26,43000.0,717560.2349661489,2405161.4
2012-09-27,43000.0,717560.2349661489,2405161.4
2012-09-28,43000.0,717560.2349661489,2405161.4
2012-09-29,43000.0,717560.2349661489,2405161.4
2012-09-30,43000.0,717560.2349661489,2405161.4
2012-10-01,43000.0,757269.6605523928,2405161.4
2012-10-02,43000.0,757269.6605523928,2405161.4
2012-10-03,43000.0,757269.6605523928,2405161.4
2012-10-04,43000.0,757269.6605523928,2405161.4
2012-10-05,43000.0,757269.6605523928,2405161.4
2012-10-06,43000.0,757269.6605523928,2405161.4
2012-10-07,43000.0,757269.6605523928,2405161.4
2012-10-08,43000.0,757269.6605523928,2405161.4
2012-10-09,43000.0,757269.6605523928,2405161.4
2012-10-10,43000.0,757269.6605523928,2405161.4
2012-10-11,43000.0,757269.6605523928,2405161.4
2012-10-12,43000.0,757269.6605523928,2405161.4
2012-10-13,43000.0,757269.6605523928,2405161.4
2012-10-14,43000.0,757269.6605523928,2405161.4
2012-10-15,43000.0,757269.6605523928,2405161.4
2012-10-16,43000.0,757269.6605523928,2405161.4
2012-10-17,43000.0,757269.6605523928,2405161.4
2012-10-18,43000.0,757269.6605523928,2405161.4
2012-10-19,43000.0,757269.6605523928,2405161.4
2012-10-20,43000.0,757269.6605523928,2405161.4
2012-10-21,43000.0,757269.6605523928,2405161.4
2012-10-22,43000.0,757269.6605523928,2405161.4
2012-10-23,43000.0,757269.6605523928,2405161.4
2012-10-24,43000.0,757269.6605523928,2405161.4
2012-10-25,43000.0,757269.6605523928,2405161.4
2012-10-26,43000.0,757269.6605523928,2405161.4
2012-10-27,43000.0,757269.6605523928,2405161.4
2012-10-28,43000.0,757269.6605523928,2405161.4
2012-10-29,43000.0,757269.6605523928,2405161.4
2012-10-30,43000.0,757269.6605523928,2405161.4
2012-10-31,43000.0,757269.6605523928,2405161.4
2012-11-01,43000.0,654195.7885304658,2405161.4
2012-11-02,43000.0,654195.7885304658,2405161.4
2012-11-03,43000.0,654195.7885304658,2405161.4
2012-11-04,43000.0,654195.7885304658,2405161.4
2012-11-05,43000.0,654195.7885304658,2405161.4
2012-11-06,43000.0,654195.7885304658,2405161.4
2012-11-07,43000.0,654195.7885304658,2405161.4
2012-11-08,43000.0,654195.7885304658,2405161.4
2012-11-09,43000.0,654195.7885304658,2405161.4
2012-11-10,43000.0,654195.7885304658,2405161.4
2012-11-11,43000.0,654195.7885304658,2405161.4
2012-11-12,43000.0,654195.7885304658,2405161.4
2012-11-13,43000.0,654195.7885304658,2405161.4
2012-11-14,43000.0,654195.7885304658,2405161.4
2012-11-15,43000.0,654195.7885304658,2405161.4
2012-11-16,43000.0,654195.7885304658,2405161.4
2012-11-17,43000.0,654195.7885304658,2405161.4
2012-11-18,43000.0,654195.7885304658,2405161.4
2012-11-19,43000.0,654195.7885304658,2405161.4
2012-11-20,43000.0,654195.7885304658,2405161.4
2012-11-21,43000.0,654195.7885304658,2405161.4
2012-11-22,43000.0,654195.7885304658,2405161.4
2012-11-23,43000.0,654195.7885304658,2405161.4
2012-11-24,43000.0,654195.7885304658,2405161.4
2012-11-25,43000.0,654195.7885304658,2405161.4
2012-11-26,43000.0,654195.7885304658,2405161.4
2012-11-27,43000.0,654195.7885304658,2405161.4
2012-11-28,43000.0,654195.7885304658,2405161.4
2012-11-29,43000.0,654195.7885304658,2405161.4
2012-11-30,43000.0,654195.7885304658,2405161.4
2012-12-01,43000.0,654195.7885304658,2405161.4
2012-12-02,43000.0,654195.7885304658,2405161.4
2012-12-03,43000.0,654195.7885304658,2405161.4
2012-12-04,43000.0,249829.05982905976,554814.8
2012-12-05,43000.0,249829.05982905976,554814.8
2012-12-06,43000.0,249829.05982905976,554814.8
2012-12-07,43000.0,249829.05982905976,554814.8
2012-12-08,43000.0,249829.05982905976,554814.8
2012-12-09,43000.0,249829.05982905976,554814.8
2012-12-10,43000.0,249829.05982905976,554814.8
2012-12-11,43000.0,249829.05982905976,554814.8
2012-12-12,43000.0,249829.05982905976,554814.8
2012-12-13,43000.0,249829.05982905976,554814.8
2012-12-14,43000.0,249829.05982905976,554814.8
2012-12-15,43000.0,249829.05982905976,554814.8
2012-12-16,43000.0,249829.05982905976,554814.8
2012-12-17,43000.0,249829.05982905976,554814.8
2012-12-18,43000.0,249829.05982905976,554814.8
2012-12-19,43000.0,249829.05982905976,554814.8
2012-12-20,43000.0,249829.05982905976,554814.8
2012-12-21,43000.0,249829.05982905976,554814.8
2012-12-22,43000.0,249829.05982905976,554814.8
2012-12-23,43000.0,249829.05982905976,554814.8
2012-12-24,43000.0,249829.05982905976,554814.8
2012-12-25,43000.0,249829.05982905976,554814.8
2012-12-26,43000.0,249829.05982905976,554814.8
2012-12-27,43000.0,249829.05982905976,554814.8
2012-12-28,43000.0,249829.05982905976,554814.8
2012-12-29,43000.0,249829.05982905976,554814.8
2012-12-30,43000.0,249829.05982905976,554814.8
2012-12-31,43000.0,249829.05982905976,554814.8
2013-01-01,43000.0,249829.05982905976,554814.8
2013-01-02,43000.0,249829.05982905976,554814.8
2013-01-03,43000.0,249829.05982905976,554814.8
2013-01-04,43000.0,249829.05982905976,554814.8
2013-01-05,43000.0,249829.05982905976,554814.8
2013-01-06,43000.0,249829.05982905976,554814.8
2013-01-07,43000.0,249829.05982905976,554814.8
2013-01-08,43000.0,249829.05982905976,554814.8
2013-01-09,43000.0,249829.05982905976,554814.8
2013-01-10,43000.0,249829.05982905976,554814.8
2013-01-11,43000.0,249829.05982905976,554814.8
2013-01-12,43000.0,249829.05982905976,554814.8
2013-01-13,43000.0,249829.05982905976,554814.8
2013-01-14,43000.0,249829.05982905976,554814.8
2013-01-15,43000.0,249829.05982905976,554814.8
2013-01-16,43000.0,249829.05982905976,554814.8
2013-01-17,43000.0,249829.05982905976,554814.8
2013-01-18,43000.0,249829.05982905976,554814.8
2013-01-19,43000.0,249829.05982905976,554814.8
2013-01-20,43000.0,249829.05982905976,554814.8
2013-01-21,43000.0,249829.05982905976,554814.8
2013-01-22,43000.0,249829.05982905976,554814.8
2013-01-23,43000.0,249829.05982905976,554814.8
2013-01-24,43000.0,249829.05982905976,554814.8
2013-01-25,43000.0,249829.05982905976,554814.8
2013-01-26,43000.0,249829.05982905976,554814.8
2013-01-27,43000.0,249829.05982905976,554814.8
2013-01-28,43000.0,249829.05982905976,554814.8
